date,layanan,trx_count,trx_value,month,layanan_Air,layanan_E-Wallet,layanan_Lainnya,layanan_Listrik,layanan_Pajak,layanan_TV_Internet,trx_value_scaled
2024-04-21,Pajak,15,5744812,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0029285179918710135
2024-04-22,Pajak,510,697379784,4,0.0,0.0,0.0,0.0,1.0,0.0,0.37833366950007924
2024-04-23,Pajak,416,398597083,4,0.0,0.0,0.0,0.0,1.0,0.0,0.21616060180139052
2024-04-24,Pajak,374,475257018,4,0.0,0.0,0.0,0.0,1.0,0.0,0.2577700282739495
2024-04-25,Pajak,343,331317211,4,0.0,0.0,0.0,0.0,1.0,0.0,0.17964247943320458
2024-04-26,Pajak,313,723795914,4,0.0,0.0,0.0,0.0,1.0,0.0,0.3926717982621837
2024-04-27,Pajak,112,165114263,4,0.0,0.0,0.0,0.0,1.0,0.0,0.08943095832601156
2024-04-28,Pajak,28,5363958,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0027217983212923734
2024-04-29,Pajak,333,641498103,4,0.0,0.0,0.0,0.0,1.0,0.0,0.3480022493556127
2024-04-30,Pajak,280,835827167,4,0.0,0.0,0.0,0.0,1.0,0.0,0.453480044242723
2024-05-01,Pajak,72,35075355,5,0.0,0.0,0.0,0.0,1.0,0.0,0.01884852982541522
2024-05-02,Pajak,384,596576156,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3236195460478067
2024-05-03,Pajak,378,582555948,5,0.0,0.0,0.0,0.0,1.0,0.0,0.31600966725119695
2024-05-04,Pajak,152,230064520,5,0.0,0.0,0.0,0.0,1.0,0.0,0.1246846138765323
2024-05-05,Pajak,20,1327988,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0005311573174817921
2024-05-06,Pajak,534,750922089,5,0.0,0.0,0.0,0.0,1.0,0.0,0.40739532475805496
2024-05-07,Pajak,561,1183490740,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6421846378212415
2024-05-08,Pajak,477,629850745,5,0.0,0.0,0.0,0.0,1.0,0.0,0.34168030444005054
2024-05-09,Pajak,49,15288172,5,0.0,0.0,0.0,0.0,1.0,0.0,0.008108456328906657
2024-05-10,Pajak,57,80419043,5,0.0,0.0,0.0,0.0,1.0,0.0,0.04346014542136707
2024-05-11,Pajak,174,268477906,5,0.0,0.0,0.0,0.0,1.0,0.0,0.1455346049485183
2024-05-12,Pajak,54,15979275,5,0.0,0.0,0.0,0.0,1.0,0.0,0.008483572737020816
2024-05-13,Pajak,613,632925935,5,0.0,0.0,0.0,0.0,1.0,0.0,0.34334945394029665
2024-05-14,Pajak,660,556406058,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3018160480520611
2024-05-15,Pajak,593,927456581,5,0.0,0.0,0.0,0.0,1.0,0.0,0.5032145941684001
2024-05-16,Pajak,559,696907344,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3780772388437958
2024-05-17,Pajak,413,855314339,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4640572779762516
2024-05-18,Pajak,136,217915804,5,0.0,0.0,0.0,0.0,1.0,0.0,0.11809054221265729
2024-05-19,Pajak,26,27702708,5,0.0,0.0,0.0,0.0,1.0,0.0,0.014846809588440944
2024-05-20,Pajak,657,597275326,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3239990410565987
2024-05-21,Pajak,521,1511666459,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8203116274907433
2024-05-22,Pajak,733,736705176,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3996786785576601
2024-05-23,Pajak,49,16257642,5,0.0,0.0,0.0,0.0,1.0,0.0,0.008634664584657874
2024-05-24,Pajak,73,87332624,5,0.0,0.0,0.0,0.0,1.0,0.0,0.047212694132523436
2024-05-25,Pajak,204,306401511,5,0.0,0.0,0.0,0.0,1.0,0.0,0.1661187530282404
2024-05-26,Pajak,25,24771359,5,0.0,0.0,0.0,0.0,1.0,0.0,0.013255734006640499
2024-05-27,Pajak,968,604832832,5,0.0,0.0,0.0,0.0,1.0,0.0,0.32810109893367523
2024-05-28,Pajak,978,594977770,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3227519752007695
2024-05-29,Pajak,714,310689973,5,0.0,0.0,0.0,0.0,1.0,0.0,0.16844644146509288
2024-05-30,Pajak,977,477152079,5,0.0,0.0,0.0,0.0,1.0,0.0,0.2587986281721951
2024-05-31,Pajak,596,664597880,5,0.0,0.0,0.0,0.0,1.0,0.0,0.36054033033120975
2024-06-01,Pajak,88,236505579,6,0.0,0.0,0.0,0.0,1.0,0.0,0.12818068742350197
2024-06-02,Pajak,129,26389895,6,0.0,0.0,0.0,0.0,1.0,0.0,0.01413424185673442
2024-06-03,Pajak,1108,1226537940,6,0.0,0.0,0.0,0.0,1.0,0.0,0.6655497672496651
2024-06-04,Pajak,1294,729112165,6,0.0,0.0,0.0,0.0,1.0,0.0,0.39555734930125214
2024-06-05,Pajak,907,800279973,6,0.0,0.0,0.0,0.0,1.0,0.0,0.43418576288116445
2024-06-06,Pajak,881,689982904,6,0.0,0.0,0.0,0.0,1.0,0.0,0.3743187960921336
2024-06-07,Pajak,796,590676748,6,0.0,0.0,0.0,0.0,1.0,0.0,0.3204174694558082
2024-06-08,Pajak,244,226181870,6,0.0,0.0,0.0,0.0,1.0,0.0,0.12257719179622815
2024-06-09,Pajak,295,34520579,6,0.0,0.0,0.0,0.0,1.0,0.0,0.018547408892026218
2024-06-10,Pajak,1544,1124874050,6,0.0,0.0,0.0,0.0,1.0,0.0,0.6103687113843121
2024-06-11,Pajak,1208,738642377,6,0.0,0.0,0.0,0.0,1.0,0.0,0.40073015117594585
2024-06-12,Pajak,826,493123434,6,0.0,0.0,0.0,0.0,1.0,0.0,0.26746754918732035
2024-06-13,Pajak,845,874623989,6,0.0,0.0,0.0,0.0,1.0,0.0,0.47453815644146097
2024-06-14,Pajak,764,677387133,6,0.0,0.0,0.0,0.0,1.0,0.0,0.36748207222470936
2024-06-15,Pajak,269,295960408,6,0.0,0.0,0.0,0.0,1.0,0.0,0.16045153836688025
2024-06-16,Pajak,50,22093304,6,0.0,0.0,0.0,0.0,1.0,0.0,0.011802141166886996
2024-06-17,Pajak,50,9108595,6,0.0,0.0,0.0,0.0,1.0,0.0,0.00475430980095804
2024-06-18,Pajak,100,49478960,6,0.0,0.0,0.0,0.0,1.0,0.0,0.02666650858038394
2024-06-19,Pajak,929,1170466837,6,0.0,0.0,0.0,0.0,1.0,0.0,0.6351155327631137
2024-06-20,Pajak,966,473742552,6,0.0,0.0,0.0,0.0,1.0,0.0,0.25694800746644175
2024-06-21,Pajak,679,791009875,6,0.0,0.0,0.0,0.0,1.0,0.0,0.4291541455033984
2024-06-22,Pajak,437,262815917,6,0.0,0.0,0.0,0.0,1.0,0.0,0.14246139447705186
2024-06-23,Pajak,191,294360891,6,0.0,0.0,0.0,0.0,1.0,0.0,0.15958335363644566
2024-06-24,Pajak,1113,639708574,6,0.0,0.0,0.0,0.0,1.0,0.0,0.3470309300433016
2024-06-25,Pajak,1206,607057942,6,0.0,0.0,0.0,0.0,1.0,0.0,0.32930884259975524
2024-06-26,Pajak,1188,946978037,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5138104365477251
2024-06-27,Pajak,974,599607340,6,0.0,0.0,0.0,0.0,1.0,0.0,0.32526481000182383
2024-06-28,Pajak,919,553217765,6,0.0,0.0,0.0,0.0,1.0,0.0,0.3000855085837394
2024-06-29,Pajak,236,278622814,6,0.0,0.0,0.0,0.0,1.0,0.0,0.1510410510927379
2024-06-30,Pajak,60,33369642,6,0.0,0.0,0.0,0.0,1.0,0.0,0.017922704103585586
2024-07-01,Pajak,955,676605412,7,0.0,0.0,0.0,0.0,1.0,0.0,0.3670577702412606
2024-07-02,Pajak,863,850589978,7,0.0,0.0,0.0,0.0,1.0,0.0,0.4614929925818102
2024-07-03,Pajak,868,615829069,7,0.0,0.0,0.0,0.0,1.0,0.0,0.3340696288434166
2024-07-04,Pajak,959,637076782,7,0.0,0.0,0.0,0.0,1.0,0.0,0.34560244780267524
2024-07-05,Pajak,700,711762919,7,0.0,0.0,0.0,0.0,1.0,0.0,0.3861405375626127
2024-07-06,Pajak,224,230739606,7,0.0,0.0,0.0,0.0,1.0,0.0,0.12505103658846983
2024-07-07,Pajak,43,23724595,7,0.0,0.0,0.0,0.0,1.0,0.0,0.012687572167054777
2024-07-08,Pajak,955,630154215,7,0.0,0.0,0.0,0.0,1.0,0.0,0.341845021676657
2024-07-09,Pajak,1093,934058159,7,0.0,0.0,0.0,0.0,1.0,0.0,0.5067977941071147
2024-07-10,Pajak,589,503085847,7,0.0,0.0,0.0,0.0,1.0,0.0,0.2728749408217219
2024-07-11,Pajak,929,1235662170,7,0.0,0.0,0.0,0.0,1.0,0.0,0.6705022104953281
2024-07-12,Pajak,471,631725171,7,0.0,0.0,0.0,0.0,1.0,0.0,0.34269770408727507
2024-07-13,Pajak,215,230948594,7,0.0,0.0,0.0,0.0,1.0,0.0,0.1251644709504954
2024-07-14,Pajak,74,54827502,7,0.0,0.0,0.0,0.0,1.0,0.0,0.029569586506087812
2024-07-15,Pajak,708,1158278959,7,0.0,0.0,0.0,0.0,1.0,0.0,0.6285002047759778
2024-07-16,Pajak,772,764084092,7,0.0,0.0,0.0,0.0,1.0,0.0,0.4145393876386209
2024-07-17,Pajak,509,624866138,7,0.0,0.0,0.0,0.0,1.0,0.0,0.3389747629018129
2024-07-18,Pajak,373,382130770,7,0.0,0.0,0.0,0.0,1.0,0.0,0.20722302782552368
2024-07-19,Pajak,560,512200601,7,0.0,0.0,0.0,0.0,1.0,0.0,0.2778222406906621
2024-07-20,Pajak,226,169881946,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0920187580056352
2024-07-21,Pajak,146,10732178,7,0.0,0.0,0.0,0.0,1.0,0.0,0.005635557058219565
2024-07-22,Pajak,504,868960418,7,0.0,0.0,0.0,0.0,1.0,0.0,0.4714640872931292
2024-07-23,Pajak,547,527272668,7,0.0,0.0,0.0,0.0,1.0,0.0,0.286003046787432
2024-07-24,Pajak,916,839757430,7,0.0,0.0,0.0,0.0,1.0,0.0,0.45561330967422015
2024-07-25,Pajak,1071,480817062,7,0.0,0.0,0.0,0.0,1.0,0.0,0.26078790510885935
2024-07-26,Pajak,581,406066583,7,0.0,0.0,0.0,0.0,1.0,0.0,0.22021489184268497
2024-07-27,Pajak,176,233035888,7,0.0,0.0,0.0,0.0,1.0,0.0,0.12629741094346061
2024-07-28,Pajak,44,15802255,7,0.0,0.0,0.0,0.0,1.0,0.0,0.00838748994391419
2024-07-29,Pajak,493,493543204,7,0.0,0.0,0.0,0.0,1.0,0.0,0.2676953916574501
2024-07-30,Pajak,635,664703206,7,0.0,0.0,0.0,0.0,1.0,0.0,0.3605974991046068
2024-07-31,Pajak,841,566376051,7,0.0,0.0,0.0,0.0,1.0,0.0,0.30722755395361745
2024-08-01,Pajak,603,601632963,8,0.0,0.0,0.0,0.0,1.0,0.0,0.3263642762520838
2024-08-02,Pajak,710,480876555,8,0.0,0.0,0.0,0.0,1.0,0.0,0.2608201966782317
2024-08-03,Pajak,320,259547293,8,0.0,0.0,0.0,0.0,1.0,0.0,0.1406872530041372
2024-08-04,Pajak,143,43714417,8,0.0,0.0,0.0,0.0,1.0,0.0,0.02353763391976227
2024-08-05,Pajak,900,856099844,8,0.0,0.0,0.0,0.0,1.0,0.0,0.46448363383660196
2024-08-06,Pajak,698,833886292,8,0.0,0.0,0.0,0.0,1.0,0.0,0.45242657745325954
2024-08-07,Pajak,809,994131588,8,0.0,0.0,0.0,0.0,1.0,0.0,0.5394044083304373
2024-08-08,Pajak,848,800978390,8,0.0,0.0,0.0,0.0,1.0,0.0,0.4345648491771375
2024-08-09,Pajak,627,977106347,8,0.0,0.0,0.0,0.0,1.0,0.0,0.5301634598014946
2024-08-10,Pajak,296,269361041,8,0.0,0.0,0.0,0.0,1.0,0.0,0.14601395235271117
2024-08-11,Pajak,107,19405246,8,0.0,0.0,0.0,0.0,1.0,0.0,0.010343118905715315
2024-08-12,Pajak,978,1152465683,8,0.0,0.0,0.0,0.0,1.0,0.0,0.6253448788513382
2024-08-13,Pajak,857,1712142402,8,0.0,0.0,0.0,0.0,1.0,0.0,0.9291258211079884
2024-08-14,Pajak,695,667717966,8,0.0,0.0,0.0,0.0,1.0,0.0,0.362233848451269
2024-08-15,Pajak,839,600369159,8,0.0,0.0,0.0,0.0,1.0,0.0,0.3256783095914843
2024-08-16,Pajak,604,436900848,8,0.0,0.0,0.0,0.0,1.0,0.0,0.2369510928628515
2024-08-17,Pajak,38,49527336,8,0.0,0.0,0.0,0.0,1.0,0.0,0.02669276607218897
2024-08-18,Pajak,144,60106945,8,0.0,0.0,0.0,0.0,1.0,0.0,0.03243515892438644
2024-08-19,Pajak,782,991986936,8,0.0,0.0,0.0,0.0,1.0,0.0,0.5382403356019224
2024-08-20,Pajak,1083,707098240,8,0.0,0.0,0.0,0.0,1.0,0.0,0.38360864632283287
2024-08-21,Pajak,666,509615890,8,0.0,0.0,0.0,0.0,1.0,0.0,0.2764193130426369
2024-08-22,Pajak,565,608429463,8,0.0,0.0,0.0,0.0,1.0,0.0,0.3300532758190773
2024-08-23,Pajak,566,390863582,8,0.0,0.0,0.0,0.0,1.0,0.0,0.2119630174799981
2024-08-24,Pajak,131,158833472,8,0.0,0.0,0.0,0.0,1.0,0.0,0.08602187493318048
2024-08-25,Pajak,128,61983824,8,0.0,0.0,0.0,0.0,1.0,0.0,0.03345389000925353
2024-08-26,Pajak,874,582196235,8,0.0,0.0,0.0,0.0,1.0,0.0,0.31581442247796926
2024-08-27,Pajak,680,471833307,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25591170878649117
2024-08-28,Pajak,546,499732842,8,0.0,0.0,0.0,0.0,1.0,0.0,0.2710549990880168
2024-08-29,Pajak,721,729070863,8,0.0,0.0,0.0,0.0,1.0,0.0,0.3955349314302721
2024-08-30,Pajak,928,1017386542,8,0.0,0.0,0.0,0.0,1.0,0.0,0.5520267161707159
2024-08-31,Pajak,472,511589456,8,0.0,0.0,0.0,0.0,1.0,0.0,0.277490523830459
2024-09-01,Pajak,57,17254611,9,0.0,0.0,0.0,0.0,1.0,0.0,0.00917579872860048
2024-09-02,Pajak,464,786145547,9,0.0,0.0,0.0,0.0,1.0,0.0,0.42651388891755065
2024-09-03,Pajak,449,501909755,9,0.0,0.0,0.0,0.0,1.0,0.0,0.27223658241978793
2024-09-04,Pajak,534,416391717,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22581916093047272
2024-09-05,Pajak,623,1005991595,9,0.0,0.0,0.0,0.0,1.0,0.0,0.5458417747230717
2024-09-06,Pajak,672,572393845,9,0.0,0.0,0.0,0.0,1.0,0.0,0.3104938880167758
2024-09-07,Pajak,157,170904644,9,0.0,0.0,0.0,0.0,1.0,0.0,0.09257385731839399
2024-09-08,Pajak,33,36835409,9,0.0,0.0,0.0,0.0,1.0,0.0,0.019803850717622258
2024-09-09,Pajak,600,1018620417,9,0.0,0.0,0.0,0.0,1.0,0.0,0.5526964379894055
2024-09-10,Pajak,761,802126597,9,0.0,0.0,0.0,0.0,1.0,0.0,0.4351880721780672
2024-09-11,Pajak,676,1842718822,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-09-12,Pajak,553,1258327962,9,0.0,0.0,0.0,0.0,1.0,0.0,0.6828047333929318
2024-09-13,Pajak,440,1028723793,9,0.0,0.0,0.0,0.0,1.0,0.0,0.5581803414234042
2024-09-14,Pajak,170,196854172,9,0.0,0.0,0.0,0.0,1.0,0.0,0.10665872416981528
2024-09-15,Pajak,22,18790724,9,0.0,0.0,0.0,0.0,1.0,0.0,0.010009569079789036
2024-09-16,Pajak,73,14086285,9,0.0,0.0,0.0,0.0,1.0,0.0,0.007456096934722139
2024-09-17,Pajak,563,603930837,9,0.0,0.0,0.0,0.0,1.0,0.0,0.327611514711733
2024-09-18,Pajak,691,428803532,9,0.0,0.0,0.0,0.0,1.0,0.0,0.23255603728750987
2024-09-19,Pajak,513,680733614,9,0.0,0.0,0.0,0.0,1.0,0.0,0.3692984728662089
2024-09-20,Pajak,572,498075287,9,0.0,0.0,0.0,0.0,1.0,0.0,0.270155312532103
2024-09-21,Pajak,177,178191935,9,0.0,0.0,0.0,0.0,1.0,0.0,0.09652924808475247
2024-09-22,Pajak,30,24435120,9,0.0,0.0,0.0,0.0,1.0,0.0,0.013073230434889404
2024-09-23,Pajak,662,448132672,9,0.0,0.0,0.0,0.0,1.0,0.0,0.24304749452143262
2024-09-24,Pajak,660,551765974,9,0.0,0.0,0.0,0.0,1.0,0.0,0.29929750646936215
2024-09-25,Pajak,548,620404336,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33655298909970727
2024-09-26,Pajak,682,640926203,9,0.0,0.0,0.0,0.0,1.0,0.0,0.34769183386935304
2024-09-27,Pajak,514,1071746638,9,0.0,0.0,0.0,0.0,1.0,0.0,0.5815322514617809
2024-09-28,Pajak,209,225532815,9,0.0,0.0,0.0,0.0,1.0,0.0,0.12222489817245784
2024-09-29,Pajak,96,22971650,9,0.0,0.0,0.0,0.0,1.0,0.0,0.012278889200973723
2024-09-30,Pajak,1146,955668060,9,0.0,0.0,0.0,0.0,1.0,0.0,0.5185272012183884
2024-10-01,Pajak,447,530174799,10,0.0,0.0,0.0,0.0,1.0,0.0,0.28757826344341053
2024-10-02,Pajak,697,587302697,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3185861043887864
2024-10-03,Pajak,661,811949721,10,0.0,0.0,0.0,0.0,1.0,0.0,0.44051986062543325
2024-10-04,Pajak,711,488199243,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2647948002037563
2024-10-05,Pajak,100,39823366,10,0.0,0.0,0.0,0.0,1.0,0.0,0.021425651950491394
2024-10-06,Pajak,69,30205391,10,0.0,0.0,0.0,0.0,1.0,0.0,0.016205214135387447
2024-10-07,Pajak,721,783787826,10,0.0,0.0,0.0,0.0,1.0,0.0,0.4252341667446541
2024-10-08,Pajak,583,810972523,10,0.0,0.0,0.0,0.0,1.0,0.0,0.4399894577711896
2024-10-09,Pajak,711,868753233,10,0.0,0.0,0.0,0.0,1.0,0.0,0.471351631562196
2024-10-10,Pajak,972,571118946,10,0.0,0.0,0.0,0.0,1.0,0.0,0.30980189921975376
2024-10-11,Pajak,553,640803474,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3476252191076584
2024-10-12,Pajak,190,93124969,10,0.0,0.0,0.0,0.0,1.0,0.0,0.05035665914346683
2024-10-13,Pajak,27,32731281,10,0.0,0.0,0.0,0.0,1.0,0.0,0.017576214961735292
2024-10-14,Pajak,676,743471138,10,0.0,0.0,0.0,0.0,1.0,0.0,0.4033511027301451
2024-10-15,Pajak,564,811564765,10,0.0,0.0,0.0,0.0,1.0,0.0,0.44031091447413306
2024-10-16,Pajak,457,555639376,10,0.0,0.0,0.0,0.0,1.0,0.0,0.30139990892662566
2024-10-17,Pajak,456,693996213,10,0.0,0.0,0.0,0.0,1.0,0.0,0.376497137174045
2024-10-18,Pajak,444,452154916,10,0.0,0.0,0.0,0.0,1.0,0.0,0.24523068533646125
2024-10-19,Pajak,130,185439437,10,0.0,0.0,0.0,0.0,1.0,0.0,0.10046304220522392
2024-10-20,Pajak,33,9570282,10,0.0,0.0,0.0,0.0,1.0,0.0,0.005004903951342283
2024-10-21,Pajak,1023,1162233317,10,0.0,0.0,0.0,0.0,1.0,0.0,0.6306465484749019
2024-10-22,Pajak,796,1282267835,10,0.0,0.0,0.0,0.0,1.0,0.0,0.6957988010940837
2024-10-23,Pajak,740,1797098073,10,0.0,0.0,0.0,0.0,1.0,0.0,0.9752380014261873
2024-10-24,Pajak,692,858376574,10,0.0,0.0,0.0,0.0,1.0,0.0,0.46571939577056226
2024-10-25,Pajak,586,1245990129,10,0.0,0.0,0.0,0.0,1.0,0.0,0.6761080129346609
2024-10-26,Pajak,269,245487372,10,0.0,0.0,0.0,0.0,1.0,0.0,0.13305581881286782
2024-10-27,Pajak,106,31918829,10,0.0,0.0,0.0,0.0,1.0,0.0,0.017135232827371578
2024-10-28,Pajak,857,835975653,10,0.0,0.0,0.0,0.0,1.0,0.0,0.45356063937105445
2024-10-29,Pajak,847,866414131,10,0.0,0.0,0.0,0.0,1.0,0.0,0.4700820153972356
2024-10-30,Pajak,645,978152337,10,0.0,0.0,0.0,0.0,1.0,0.0,0.530731201529896
2024-10-31,Pajak,963,934325606,10,0.0,0.0,0.0,0.0,1.0,0.0,0.5069429588047081
2024-11-01,Pajak,674,572830485,11,0.0,0.0,0.0,0.0,1.0,0.0,0.31073088717383196
2024-11-02,Pajak,332,309847387,11,0.0,0.0,0.0,0.0,1.0,0.0,0.16798910321906113
2024-11-03,Pajak,73,24412634,11,0.0,0.0,0.0,0.0,1.0,0.0,0.013061025499369149
2024-11-04,Pajak,714,1132093063,11,0.0,0.0,0.0,0.0,1.0,0.0,0.6142870422650772
2024-11-05,Pajak,813,796238381,11,0.0,0.0,0.0,0.0,1.0,0.0,0.43199207037208415
2024-11-06,Pajak,747,888945109,11,0.0,0.0,0.0,0.0,1.0,0.0,0.4823113640452072
2024-11-07,Pajak,891,776694108,11,0.0,0.0,0.0,0.0,1.0,0.0,0.421383843397288
2024-11-08,Pajak,496,552424741,11,0.0,0.0,0.0,0.0,1.0,0.0,0.299655071565772
2024-11-09,Pajak,197,270485681,11,0.0,0.0,0.0,0.0,1.0,0.0,0.14662438367368866
2024-11-10,Pajak,40,15761396,11,0.0,0.0,0.0,0.0,1.0,0.0,0.008365312524167588
2024-11-11,Pajak,871,964233834,11,0.0,0.0,0.0,0.0,1.0,0.0,0.5231765261028088
2024-11-12,Pajak,512,742106117,11,0.0,0.0,0.0,0.0,1.0,0.0,0.40261019757632516
2024-11-13,Pajak,673,1553053683,11,0.0,0.0,0.0,0.0,1.0,0.0,0.8427757562945484
2024-11-14,Pajak,796,660867328,11,0.0,0.0,0.0,0.0,1.0,0.0,0.35851546389809763
2024-11-15,Pajak,628,903031714,11,0.0,0.0,0.0,0.0,1.0,0.0,0.48995728175953196
2024-11-16,Pajak,190,221472653,11,0.0,0.0,0.0,0.0,1.0,0.0,0.12002112625162752
2024-11-17,Pajak,51,40623960,11,0.0,0.0,0.0,0.0,1.0,0.0,0.021860197807820544
2024-11-18,Pajak,834,842994026,11,0.0,0.0,0.0,0.0,1.0,0.0,0.4573700670114574
2024-11-19,Pajak,551,782802001,11,0.0,0.0,0.0,0.0,1.0,0.0,0.4246990813333201
2024-11-20,Pajak,622,842549946,11,0.0,0.0,0.0,0.0,1.0,0.0,0.45712902957634954
2024-11-21,Pajak,662,785333999,11,0.0,0.0,0.0,0.0,1.0,0.0,0.4260733974556814
2024-11-22,Pajak,564,912483446,11,0.0,0.0,0.0,0.0,1.0,0.0,0.49508748631413185
2024-11-23,Pajak,172,190114742,11,0.0,0.0,0.0,0.0,1.0,0.0,0.10300070101793081
2024-11-24,Pajak,16,27481547,11,0.0,0.0,0.0,0.0,1.0,0.0,0.014726767973898776
2024-11-25,Pajak,762,1025807331,11,0.0,0.0,0.0,0.0,1.0,0.0,0.5565973461971624
2024-11-26,Pajak,667,1217190606,11,0.0,0.0,0.0,0.0,1.0,0.0,0.6604762277692643
2024-11-27,Pajak,37,6096964,11,0.0,0.0,0.0,0.0,1.0,0.0,0.003119658810750714
2024-11-28,Pajak,577,644027567,11,0.0,0.0,0.0,0.0,1.0,0.0,0.3493751900752074
2024-11-29,Pajak,850,640183832,11,0.0,0.0,0.0,0.0,1.0,0.0,0.34728889025167503
2024-11-30,Pajak,293,298819189,11,0.0,0.0,0.0,0.0,1.0,0.0,0.16200322553985594
2024-12-01,Pajak,54,21929980,12,0.0,0.0,0.0,0.0,1.0,0.0,0.011713492279183084
2024-12-02,Pajak,884,1447134266,12,0.0,0.0,0.0,0.0,1.0,0.0,0.7852848884288527
2024-12-03,Pajak,779,1495985207,12,0.0,0.0,0.0,0.0,1.0,0.0,0.8118001683812139
2024-12-04,Pajak,714,1209091502,12,0.0,0.0,0.0,0.0,1.0,0.0,0.65608020170452
2024-12-05,Pajak,816,2111875078,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-12-06,Pajak,944,1950646556,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-12-07,Pajak,303,454537642,12,0.0,0.0,0.0,0.0,1.0,0.0,0.24652397970595497
2024-12-08,Pajak,31,396776501,12,0.0,0.0,0.0,0.0,1.0,0.0,0.21517242756322733
2024-12-09,Pajak,892,1047315992,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5682718023312916
2024-12-10,Pajak,941,1042369929,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5655871816787024
2024-12-11,Pajak,841,925230417,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5020062784129294
2024-12-12,Pajak,1061,1386997651,12,0.0,0.0,0.0,0.0,1.0,0.0,0.7526439781521732
2024-12-13,Pajak,762,1191567991,12,0.0,0.0,0.0,0.0,1.0,0.0,0.6465688025297675
2024-12-14,Pajak,209,367168838,12,0.0,0.0,0.0,0.0,1.0,0.0,0.19910200072784318
2024-12-15,Pajak,77,73594027,12,0.0,0.0,0.0,0.0,1.0,0.0,0.03975566795962596
2024-12-16,Pajak,737,861495855,12,0.0,0.0,0.0,0.0,1.0,0.0,0.4674124769532785
2024-12-17,Pajak,792,1078585912,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5852444678708958
2024-12-18,Pajak,669,1207953667,12,0.0,0.0,0.0,0.0,1.0,0.0,0.6554626084105731
2024-12-19,Pajak,983,1105616947,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5999163543434015
2024-12-20,Pajak,741,960344986,12,0.0,0.0,0.0,0.0,1.0,0.0,0.5210657398763536
2024-12-21,Pajak,316,551802990,12,0.0,0.0,0.0,0.0,1.0,0.0,0.299317597988228
2024-12-22,Pajak,61,49343851,12,0.0,0.0,0.0,0.0,1.0,0.0,0.026593174210855962
2024-12-23,Pajak,1117,2152283184,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-12-24,Pajak,1059,2990997425,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-12-25,Pajak,134,61100185,12,0.0,0.0,0.0,0.0,1.0,0.0,0.03297426904428942
2024-12-26,Pajak,147,116530605,12,0.0,0.0,0.0,0.0,1.0,0.0,0.06306075405543721
2024-12-27,Pajak,1435,3129372753,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-12-28,Pajak,553,853285202,12,0.0,0.0,0.0,0.0,1.0,0.0,0.46295590439950324
2024-12-29,Pajak,182,188794576,12,0.0,0.0,0.0,0.0,1.0,0.0,0.10228414222997238
2024-12-30,Pajak,994,1733605373,12,0.0,0.0,0.0,0.0,1.0,0.0,0.9407754776555339
2024-12-31,Pajak,1843,2276341380,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2024-01-01,TV/Internet,2,467020,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024-01-02,TV/Internet,84,30671116,1,0.0,0.0,0.0,0.0,0.0,1.0,0.08046057978632232
2024-01-03,TV/Internet,162,57665104,1,0.0,0.0,0.0,0.0,0.0,1.0,0.15236976472683594
2024-01-04,TV/Internet,142,51500395,1,0.0,0.0,0.0,0.0,0.0,1.0,0.13594761918889436
2024-01-05,TV/Internet,154,56764254,1,0.0,0.0,0.0,0.0,0.0,1.0,0.14996999373880476
2024-01-06,TV/Internet,111,37496445,1,0.0,0.0,0.0,0.0,0.0,1.0,0.09864254850249908
2024-01-07,TV/Internet,86,29712365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.07790656653822788
